vol_iss_date, pdf_link, cover_loc, iss_loc
"Vol. 19, No. 8, May 28–Jun 10, 1979", https://www.marxists.org/history/usa/pubs/black-panther/19%20no%207%201-16%20may%2014-27%201979.pdf, ./periodicals/black-panther/bpp-covers/19%20no%207%201-16%20may%2014-27%201979_cover.pdf, ./periodicals/black-panther/bpp-issues/19%20no%207%201-16%20may%2014-27%201979.pdf
"Vol. 19, No. 9, Jul 23–Aug 5, 1979", https://www.marxists.org/history/usa/pubs/black-panther/19%20no%208%201-16%20may%2028%20jun%2010%201979.pdf, ./periodicals/black-panther/bpp-covers/19%20no%208%201-16%20may%2028%20jun%2010%201979_cover.pdf, ./periodicals/black-panther/bpp-issues/19%20no%208%201-16%20may%2028%20jun%2010%201979.pdf
"Vol. 19, No. 10, Oct 1–14, 1979", https://www.marxists.org/history/usa/pubs/black-panther/19%20no%209%201-16%20jul%2023%20-%20aug%205%201979.pdf, ./periodicals/black-panther/bpp-covers/19%20no%209%201-16%20jul%2023%20-%20aug%205%201979_cover.pdf, ./periodicals/black-panther/bpp-issues/19%20no%209%201-16%20jul%2023%20-%20aug%205%201979.pdf
"Vol. 19, No. 11, Dec 17-31, 1979", https://www.marxists.org/history/usa/pubs/black-panther/19%20no%2010%201-16%20oct%201-14%201979.pdf, ./periodicals/black-panther/bpp-covers/19%20no%2010%201-16%20oct%201-14%201979_cover.pdf, ./periodicals/black-panther/bpp-issues/19%20no%2010%201-16%20oct%201-14%201979.pdf
"Vol. 20, No. 1,  Feb 11-24, 1980", https://www.marxists.org/history/usa/pubs/black-panther/19%20no%2011%201-16%20dec%2017-31%201979.pdf, ./periodicals/black-panther/bpp-covers/19%20no%2011%201-16%20dec%2017-31%201979_cover.pdf, ./periodicals/black-panther/bpp-issues/19%20no%2011%201-16%20dec%2017-31%201979.pdf
"Vol. 20, No. 2,  Feb 25-Mar 9, 1980", https://www.marxists.org/history/usa/pubs/black-panther/20%20no%201-16%20feb%2011-24%201980.pdf, ./periodicals/black-panther/bpp-covers/20%20no%201-16%20feb%2011-24%201980_cover.pdf, ./periodicals/black-panther/bpp-issues/20%20no%201-16%20feb%2011-24%201980.pdf
"Vol. 20, No. 3,  Mar 10-22, 1980", https://www.marxists.org/history/usa/pubs/black-panther/20%20no%202%201-16%20feb%2025%20-%20mar%209%201980.pdf, ./periodicals/black-panther/bpp-covers/20%20no%202%201-16%20feb%2025%20-%20mar%209%201980_cover.pdf, ./periodicals/black-panther/bpp-issues/20%20no%202%201-16%20feb%2025%20-%20mar%209%201980.pdf
"Vol. 20, No. 4,  Mar 24-Apr 6, 1980", https://www.marxists.org/history/usa/pubs/black-panther/20%20no%203%201-16%20mar%2010-22%201980.pdf, ./periodicals/black-panther/bpp-covers/20%20no%203%201-16%20mar%2010-22%201980_cover.pdf, ./periodicals/black-panther/bpp-issues/20%20no%203%201-16%20mar%2010-22%201980.pdf
"Vol. 20, No. 5,  Apr 21-May 4, 1980", https://www.marxists.org/history/usa/pubs/black-panther/20%20no%204%201-18%20mar%2024%20apr%206%201980.pdf, ./periodicals/black-panther/bpp-covers/20%20no%204%201-18%20mar%2024%20apr%206%201980_cover.pdf, ./periodicals/black-panther/bpp-issues/20%20no%204%201-18%20mar%2024%20apr%206%201980.pdf
"Vol. 20, No. 6,  May 12-25, 1980", https://www.marxists.org/history/usa/pubs/black-panther/20%20no%205%201-16%20apr%2021%20may%204%201980.pdf, ./periodicals/black-panther/bpp-covers/20%20no%205%201-16%20apr%2021%20may%204%201980_cover.pdf, ./periodicals/black-panther/bpp-issues/20%20no%205%201-16%20apr%2021%20may%204%201980.pdf
"Vol. 20, No. 7,  Jul, 1980", https://www.marxists.org/history/usa/pubs/black-panther/20%20no%206%201-16%20may%2012-25%201980.pdf, ./periodicals/black-panther/bpp-covers/20%20no%206%201-16%20may%2012-25%201980_cover.pdf, ./periodicals/black-panther/bpp-issues/20%20no%206%201-16%20may%2012-25%201980.pdf
"Vol. 20, No. 8,  Aug, 1980", https://www.marxists.org/history/usa/pubs/black-panther/20%20no%207%201-16%20jul%201980.pdf, ./periodicals/black-panther/bpp-covers/20%20no%207%201-16%20jul%201980_cover.pdf, ./periodicals/black-panther/bpp-issues/20%20no%207%201-16%20jul%201980.pdf
"Vol. 20, No. 9,  Sep, 1980", https://www.marxists.org/history/usa/pubs/black-panther/20%20no%208%201-16%20aug%201980.pdf, ./periodicals/black-panther/bpp-covers/20%20no%208%201-16%20aug%201980_cover.pdf, ./periodicals/black-panther/bpp-issues/20%20no%208%201-16%20aug%201980.pdf
"Black Panther Party main page", https://www.marxists.org/history/usa/pubs/black-panther/20%20no%209%201-16%20sep%201980.pdf, ./periodicals/black-panther/bpp-covers/20%20no%209%201-16%20sep%201980_cover.pdf, ./periodicals/black-panther/bpp-issues/20%20no%209%201-16%20sep%201980.pdf
